,"X,Y","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""FabLab""
AC:84:C6:3E:EF:51","""linksys""
00:25:9C:98:4B:7D","""AP_1612927617""
BC:54:F9:FC:7F:60","""Lab ERNC""
00:90:4C:91:00:03","""Vibraciones""
50:C7:BF:DD:C3:B3","""Baxter""
EC:22:80:F3:EB:EA","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Microondas""
48:F8:B3:22:4D:4B","""Docentes FI""
0E:18:D6:CB:01:A4","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""CE5CFB""
98:FC:11:E2:A6:A5","""Lab 212""
00:23:CD:18:65:9C","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Comunicaciones FP 2,4""
14:91:82:30:FD:F6"
4563,"(0,2)",-67,-70,-71,-71,-52,-74,-77,-77,-77,-79,-70,-77,-76,-65,-79,-78
4564,"(0,2)",-67,-70,-70,-71,-52,-75,-77,-77,-77,-79,-70,-77,-77,-69,-79,-78
4565,"(0,2)",-67,-70,-70,-71,-52,-75,-77,-77,-76,-79,-70,-77,-76,-67,-79,-78
4566,"(0,2)",-67,-70,-70,-70,-52,-75,-77,-77,-77,-79,-70,-77,-77,-66,-79,-78
4567,"(0,2)",-67,-70,-71,-70,-52,-75,-77,-77,-77,-79,-70,-77,-77,-68,-79,-78
4568,"(0,2)",-67,-70,-71,-71,-52,-76,-76,-77,-77,-79,-70,-77,-77,-67,-79,-78
4569,"(0,2)",-67,-70,-70,-72,-52,-75,-77,-77,-77,-83,-70,-77,-77,-66,-79,-78
4570,"(0,2)",-67,-70,-70,-72,-52,-75,-77,-77,-77,-82,-70,-77,-77,-64,-79,-78
4571,"(0,2)",-67,-70,-70,-71,-52,-75,-76,-76,-76,-81,-70,-77,-77,-65,-79,-78
4572,"(0,2)",-67,-70,-70,-71,-52,-75,-76,-77,-77,-81,-70,-77,-76,-65,-79,-78
4573,"(0,2)",-67,-70,-70,-71,-52,-75,-77,-77,-77,-81,-70,-77,-76,-67,-79,-78
4574,"(0,2)",-67,-70,-70,-71,-52,-74,-76,-77,-76,-81,-70,-77,-76,-66,-79,-78
4575,"(0,2)",-67,-70,-70,-70,-52,-75,-77,-77,-76,-80,-70,-77,-76,-63,-79,-78
4576,"(0,2)",-67,-70,-70,-70,-52,-75,-77,-76,-77,-80,-71,-77,-77,-62,-79,-78
4577,"(0,2)",-67,-70,-70,-70,-52,-75,-77,-77,-77,-79,-71,-77,-77,-62,-79,-78
4578,"(0,2)",-67,-70,-70,-71,-52,-75,-77,-77,-76,-79,-71,-77,-77,-62,-79,-78
4579,"(0,2)",-67,-70,-70,-71,-52,-74,-76,-76,-76,-79,-71,-77,-78,-64,-79,-78
4580,"(0,2)",-67,-71,-70,-71,-52,-75,-76,-76,-76,-79,-71,-77,-78,-65,-79,-78
4581,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-76,-75,-79,-71,-77,-77,-65,-79,-78
4582,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-76,-76,-79,-70,-77,-77,-68,-79,-78
4583,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-77,-77,-79,-70,-77,-77,-67,-79,-78
4584,"(0,2)",-67,-70,-71,-72,-52,-74,-78,-77,-77,-79,-70,-77,-76,-67,-79,-78
4585,"(0,2)",-67,-70,-71,-72,-52,-74,-78,-77,-77,-79,-70,-77,-76,-64,-79,-78
4586,"(0,2)",-67,-71,-71,-72,-52,-74,-77,-77,-77,-79,-70,-77,-76,-62,-79,-78
4587,"(0,2)",-67,-71,-71,-72,-52,-74,-77,-77,-77,-79,-70,-77,-79,-64,-79,-78
4588,"(0,2)",-67,-71,-71,-72,-52,-74,-77,-77,-77,-79,-70,-77,-78,-63,-79,-78
4589,"(0,2)",-67,-71,-71,-72,-52,-74,-77,-77,-76,-79,-70,-77,-78,-64,-79,-78
4590,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-77,-79,-70,-77,-77,-65,-79,-78
4591,"(0,2)",-67,-71,-71,-72,-52,-76,-77,-77,-77,-79,-70,-77,-77,-63,-79,-78
4592,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-77,-78,-70,-77,-77,-61,-79,-78
4593,"(0,2)",-67,-71,-71,-72,-52,-74,-76,-77,-77,-78,-70,-77,-77,-62,-79,-78
4594,"(0,2)",-67,-70,-71,-72,-52,-74,-75,-77,-76,-78,-70,-77,-77,-64,-79,-78
4595,"(0,2)",-67,-70,-71,-72,-52,-74,-76,-76,-76,-78,-70,-77,-77,-65,-79,-78
4596,"(0,2)",-67,-70,-71,-71,-52,-75,-77,-76,-75,-78,-70,-77,-76,-65,-79,-78
4597,"(0,2)",-67,-70,-71,-71,-52,-75,-77,-76,-76,-78,-70,-77,-76,-65,-79,-78
4598,"(0,2)",-67,-70,-71,-70,-52,-75,-76,-76,-76,-78,-70,-77,-76,-65,-79,-78
4599,"(0,2)",-67,-70,-71,-71,-52,-74,-77,-77,-77,-78,-70,-77,-76,-65,-79,-78
4600,"(0,2)",-67,-70,-71,-71,-52,-74,-77,-77,-77,-78,-70,-77,-76,-65,-79,-78
4601,"(0,2)",-67,-72,-71,-71,-52,-74,-77,-77,-77,-78,-70,-77,-76,-65,-79,-78
4602,"(0,2)",-67,-73,-71,-71,-52,-74,-77,-77,-77,-78,-70,-77,-77,-65,-79,-78
4603,"(0,2)",-67,-72,-71,-72,-52,-74,-77,-76,-78,-79,-70,-77,-77,-65,-79,-78
4604,"(0,2)",-67,-72,-70,-72,-52,-74,-78,-76,-78,-79,-70,-77,-77,-65,-79,-78
4605,"(0,2)",-67,-71,-71,-72,-52,-74,-78,-77,-77,-79,-70,-77,-77,-65,-79,-78
4606,"(0,2)",-67,-71,-70,-72,-52,-74,-78,-76,-77,-79,-70,-77,-76,-65,-79,-78
4607,"(0,2)",-67,-71,-70,-72,-52,-74,-78,-76,-77,-79,-70,-77,-76,-65,-79,-78
4608,"(0,2)",-67,-71,-71,-72,-52,-73,-78,-76,-77,-79,-70,-77,-76,-65,-79,-78
4609,"(0,2)",-67,-71,-71,-72,-52,-74,-78,-76,-77,-79,-70,-77,-77,-70,-79,-78
4610,"(0,2)",-67,-71,-71,-72,-52,-74,-78,-76,-76,-79,-70,-77,-77,-71,-79,-78
4611,"(0,2)",-67,-71,-71,-72,-52,-74,-78,-77,-77,-79,-70,-77,-79,-67,-79,-78
4612,"(0,2)",-67,-71,-71,-72,-52,-74,-78,-77,-77,-79,-70,-77,-78,-65,-79,-78
4613,"(0,2)",-67,-71,-71,-72,-52,-75,-76,-77,-77,-79,-70,-77,-78,-65,-79,-78
4614,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-77,-79,-70,-77,-79,-63,-79,-78
4615,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-76,-79,-70,-77,-78,-66,-82,-78
4616,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-77,-79,-70,-77,-78,-63,-80,-78
4617,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-75,-79,-70,-77,-77,-64,-80,-78
4618,"(0,2)",-67,-71,-71,-72,-56,-74,-77,-75,-75,-79,-70,-77,-77,-66,-80,-78
4619,"(0,2)",-67,-71,-71,-72,-54,-75,-77,-76,-75,-79,-70,-77,-77,-65,-80,-78
4620,"(0,2)",-67,-71,-71,-72,-53,-76,-78,-76,-76,-79,-70,-77,-76,-64,-80,-78
4621,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-76,-76,-81,-70,-77,-77,-65,-80,-78
4622,"(0,2)",-67,-71,-71,-72,-52,-76,-77,-76,-77,-81,-70,-77,-76,-65,-80,-78
4623,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-77,-80,-70,-77,-76,-65,-80,-78
4624,"(0,2)",-67,-71,-71,-72,-52,-74,-77,-77,-77,-80,-70,-77,-77,-65,-80,-78
4625,"(0,2)",-67,-71,-71,-72,-52,-74,-77,-77,-77,-79,-70,-77,-76,-65,-80,-78
4626,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-77,-77,-79,-70,-77,-77,-64,-80,-78
4627,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-77,-79,-70,-77,-77,-69,-80,-78
4628,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-77,-77,-79,-70,-77,-77,-66,-80,-78
4629,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-76,-79,-70,-77,-77,-66,-80,-78
4630,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-76,-79,-70,-77,-77,-64,-80,-78
4631,"(0,2)",-67,-70,-71,-72,-52,-73,-77,-77,-76,-79,-70,-77,-77,-62,-80,-78
4632,"(0,2)",-67,-70,-71,-72,-52,-73,-77,-78,-77,-79,-70,-77,-77,-63,-80,-78
4633,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-78,-77,-79,-70,-77,-77,-62,-80,-78
4634,"(0,2)",-67,-70,-71,-72,-52,-74,-76,-78,-77,-79,-70,-77,-76,-62,-80,-78
4635,"(0,2)",-67,-71,-71,-72,-52,-74,-76,-78,-77,-79,-70,-77,-76,-61,-80,-78
4636,"(0,2)",-67,-71,-71,-72,-52,-74,-77,-78,-77,-79,-70,-77,-76,-63,-80,-78
4637,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-77,-79,-71,-77,-76,-63,-80,-78
4638,"(0,2)",-67,-71,-71,-71,-52,-76,-77,-77,-76,-79,-71,-77,-77,-66,-80,-78
4639,"(0,2)",-67,-71,-71,-71,-52,-75,-78,-78,-77,-79,-70,-77,-76,-65,-80,-78
4640,"(0,2)",-67,-71,-71,-72,-52,-75,-78,-78,-77,-79,-70,-77,-76,-65,-80,-78
4641,"(0,2)",-67,-71,-71,-72,-52,-76,-77,-78,-75,-79,-70,-77,-77,-64,-80,-78
4642,"(0,2)",-67,-70,-71,-72,-52,-76,-77,-78,-76,-79,-70,-77,-77,-64,-80,-78
4643,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-77,-79,-70,-77,-77,-63,-80,-78
4644,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-77,-77,-79,-70,-77,-77,-63,-80,-78
4645,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-77,-77,-79,-70,-77,-77,-64,-80,-78
4646,"(0,2)",-67,-70,-71,-72,-52,-75,-76,-77,-77,-79,-70,-77,-77,-63,-82,-78
4647,"(0,2)",-67,-70,-71,-72,-52,-76,-76,-77,-76,-79,-70,-77,-77,-63,-81,-77
4648,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-77,-76,-79,-70,-77,-77,-62,-81,-77
4649,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-77,-76,-79,-70,-77,-77,-65,-81,-77
4650,"(0,2)",-67,-70,-71,-72,-52,-76,-77,-77,-76,-79,-70,-77,-76,-66,-81,-77
4651,"(0,2)",-67,-70,-72,-72,-52,-76,-76,-77,-77,-79,-70,-77,-76,-66,-81,-77
4652,"(0,2)",-67,-70,-72,-72,-52,-74,-76,-77,-78,-79,-70,-77,-74,-62,-81,-77
4653,"(0,2)",-67,-70,-72,-72,-52,-75,-77,-77,-77,-78,-70,-77,-75,-62,-81,-77
4654,"(0,2)",-67,-70,-72,-72,-52,-75,-77,-77,-77,-78,-70,-77,-75,-64,-80,-77
4655,"(0,2)",-67,-70,-72,-72,-52,-74,-76,-77,-77,-78,-70,-77,-77,-64,-80,-77
4656,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-77,-78,-70,-77,-75,-65,-80,-77
4657,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-77,-79,-70,-77,-76,-65,-80,-77
4658,"(0,2)",-67,-70,-71,-72,-57,-75,-77,-78,-78,-79,-70,-77,-76,-65,-79,-77
4659,"(0,2)",-67,-70,-71,-72,-56,-75,-77,-78,-78,-79,-70,-77,-77,-65,-79,-77
4660,"(0,2)",-67,-70,-71,-72,-54,-75,-77,-78,-78,-79,-70,-77,-76,-65,-79,-77
4661,"(0,2)",-67,-70,-71,-72,-53,-74,-77,-78,-77,-79,-70,-77,-76,-65,-79,-77
4662,"(0,2)",-67,-70,-70,-72,-52,-73,-77,-78,-77,-79,-70,-77,-77,-64,-79,-77
4663,"(0,2)",-67,-70,-70,-72,-52,-74,-77,-78,-77,-79,-70,-77,-77,-64,-79,-77
4664,"(0,2)",-67,-70,-70,-72,-52,-75,-77,-76,-76,-79,-70,-77,-77,-64,-79,-77
4665,"(0,2)",-67,-70,-71,-72,-52,-75,-78,-76,-77,-79,-70,-77,-77,-63,-79,-77
4666,"(0,2)",-69,-70,-71,-72,-52,-74,-78,-76,-77,-79,-70,-77,-77,-65,-79,-77
4667,"(0,2)",-68,-70,-71,-72,-52,-73,-76,-77,-77,-79,-70,-77,-77,-67,-79,-77
4668,"(0,2)",-68,-70,-70,-72,-52,-73,-77,-77,-76,-79,-70,-77,-77,-64,-79,-77
4669,"(0,2)",-67,-70,-70,-72,-52,-74,-77,-77,-76,-79,-70,-77,-77,-68,-79,-77
4670,"(0,2)",-67,-71,-70,-72,-59,-74,-78,-77,-76,-79,-70,-77,-77,-66,-79,-77
4671,"(0,2)",-67,-71,-70,-72,-58,-74,-77,-77,-76,-79,-70,-77,-77,-65,-79,-77
4672,"(0,2)",-67,-70,-71,-72,-55,-74,-77,-77,-76,-79,-70,-77,-77,-64,-79,-77
4673,"(0,2)",-67,-70,-71,-72,-54,-74,-77,-77,-76,-79,-70,-77,-76,-64,-79,-77
4674,"(0,2)",-67,-70,-71,-72,-53,-75,-78,-77,-77,-79,-72,-77,-77,-65,-79,-77
4675,"(0,2)",-67,-70,-71,-72,-52,-74,-78,-77,-77,-79,-72,-77,-77,-65,-79,-77
4676,"(0,2)",-67,-70,-71,-72,-52,-75,-78,-77,-76,-79,-72,-77,-76,-68,-79,-77
4677,"(0,2)",-67,-70,-71,-71,-52,-73,-78,-77,-77,-79,-72,-77,-76,-70,-79,-77
4678,"(0,2)",-67,-70,-71,-72,-52,-73,-78,-77,-76,-79,-72,-77,-78,-70,-79,-78
4679,"(0,2)",-67,-70,-71,-72,-52,-73,-78,-77,-75,-79,-72,-77,-77,-68,-79,-78
4680,"(0,2)",-67,-70,-70,-72,-52,-74,-78,-77,-75,-79,-71,-77,-77,-68,-79,-78
4681,"(0,2)",-67,-70,-70,-72,-52,-74,-78,-76,-76,-79,-71,-77,-76,-65,-79,-78
4682,"(0,2)",-67,-70,-70,-72,-52,-74,-78,-77,-76,-79,-71,-77,-76,-64,-79,-78
4683,"(0,2)",-67,-72,-71,-72,-52,-75,-78,-77,-76,-79,-70,-77,-77,-64,-79,-78
4684,"(0,2)",-67,-71,-72,-72,-52,-75,-78,-77,-77,-79,-70,-77,-77,-62,-79,-78
4685,"(0,2)",-67,-71,-72,-72,-52,-75,-78,-77,-77,-79,-70,-77,-76,-64,-79,-78
4686,"(0,2)",-67,-71,-72,-71,-52,-76,-79,-77,-77,-79,-70,-77,-77,-65,-81,-78
4687,"(0,2)",-67,-71,-72,-71,-52,-76,-79,-77,-77,-80,-70,-77,-77,-65,-81,-78
4688,"(0,2)",-67,-71,-72,-71,-52,-75,-78,-77,-77,-80,-70,-77,-76,-65,-81,-78
4689,"(0,2)",-67,-71,-72,-71,-52,-75,-78,-77,-76,-80,-70,-77,-77,-65,-81,-78
4690,"(0,2)",-67,-71,-72,-71,-52,-74,-78,-77,-76,-80,-70,-77,-77,-64,-81,-78
4691,"(0,2)",-67,-71,-72,-71,-52,-75,-78,-77,-76,-80,-70,-77,-77,-64,-81,-78
4692,"(0,2)",-67,-71,-72,-71,-52,-74,-78,-76,-77,-80,-70,-77,-76,-66,-81,-78
4693,"(0,2)",-67,-71,-72,-71,-52,-73,-78,-77,-77,-79,-70,-77,-77,-69,-81,-78
4694,"(0,2)",-67,-71,-72,-71,-52,-74,-78,-77,-77,-79,-70,-77,-77,-66,-81,-78
4695,"(0,2)",-67,-71,-71,-71,-52,-75,-78,-81,-77,-79,-70,-77,-76,-70,-81,-78
4696,"(0,2)",-67,-71,-71,-72,-52,-75,-78,-80,-77,-79,-70,-77,-76,-70,-80,-78
4697,"(0,2)",-67,-71,-71,-72,-52,-75,-78,-79,-77,-79,-70,-77,-77,-67,-80,-78
4698,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-79,-77,-79,-70,-77,-77,-66,-82,-78
4699,"(0,2)",-67,-71,-71,-72,-52,-73,-78,-79,-76,-79,-70,-77,-77,-66,-81,-78
4700,"(0,2)",-67,-71,-71,-72,-52,-74,-78,-79,-77,-79,-70,-77,-77,-65,-81,-78
4701,"(0,2)",-67,-71,-71,-71,-52,-75,-78,-77,-77,-79,-70,-77,-77,-65,-80,-78
4702,"(0,2)",-67,-73,-71,-71,-52,-75,-78,-77,-76,-79,-70,-77,-77,-65,-80,-78
4703,"(0,2)",-67,-72,-71,-71,-52,-75,-78,-77,-76,-79,-70,-77,-77,-69,-80,-78
4704,"(0,2)",-67,-72,-71,-71,-52,-74,-78,-77,-76,-79,-70,-77,-79,-69,-80,-78
4705,"(0,2)",-67,-72,-71,-71,-52,-74,-78,-77,-76,-79,-70,-77,-79,-70,-80,-78
4706,"(0,2)",-67,-72,-71,-71,-52,-74,-77,-77,-77,-79,-70,-77,-76,-68,-80,-78
4707,"(0,2)",-67,-72,-71,-71,-52,-74,-77,-75,-76,-79,-70,-77,-76,-69,-80,-78
4708,"(0,2)",-67,-71,-71,-71,-52,-74,-76,-75,-76,-79,-70,-77,-76,-67,-80,-78
4709,"(0,2)",-67,-71,-71,-71,-52,-74,-77,-75,-76,-79,-70,-77,-76,-67,-80,-78
4710,"(0,2)",-67,-71,-71,-71,-52,-74,-77,-75,-75,-79,-70,-77,-76,-66,-80,-78
4711,"(0,2)",-67,-71,-71,-71,-52,-75,-77,-76,-76,-79,-70,-77,-75,-64,-80,-78
4712,"(0,2)",-67,-71,-71,-71,-52,-74,-78,-76,-76,-79,-70,-77,-76,-64,-80,-78
4713,"(0,2)",-67,-71,-71,-71,-52,-75,-78,-77,-77,-79,-70,-77,-77,-65,-80,-78
4714,"(0,2)",-67,-71,-71,-71,-52,-74,-78,-77,-77,-79,-70,-77,-77,-67,-80,-78
4715,"(0,2)",-67,-71,-71,-71,-52,-75,-78,-77,-77,-79,-70,-77,-76,-67,-80,-78
4716,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-76,-79,-70,-77,-77,-67,-80,-78
4717,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-77,-79,-70,-77,-77,-67,-80,-78
4718,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-76,-77,-79,-70,-77,-76,-67,-80,-78
4719,"(0,2)",-67,-72,-71,-72,-52,-74,-77,-76,-76,-79,-70,-77,-76,-65,-80,-78
4720,"(0,2)",-67,-72,-71,-72,-52,-74,-77,-77,-77,-79,-70,-77,-76,-65,-80,-78
4721,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-77,-79,-70,-77,-76,-66,-80,-78
4722,"(0,2)",-67,-71,-71,-72,-52,-74,-76,-77,-76,-79,-70,-77,-77,-65,-80,-78
4723,"(0,2)",-67,-71,-71,-72,-52,-73,-77,-77,-76,-79,-70,-77,-77,-65,-80,-78
4724,"(0,2)",-67,-71,-71,-72,-52,-74,-77,-77,-77,-79,-70,-77,-77,-65,-79,-78
4725,"(0,2)",-67,-71,-71,-72,-52,-74,-77,-77,-77,-79,-70,-77,-77,-64,-79,-78
4726,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-77,-79,-70,-77,-77,-64,-79,-78
4727,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-77,-79,-70,-77,-77,-65,-79,-78
4728,"(0,2)",-67,-71,-71,-72,-52,-74,-76,-77,-77,-79,-70,-77,-77,-65,-79,-78
4729,"(0,2)",-67,-70,-71,-72,-52,-74,-76,-77,-77,-79,-70,-77,-77,-64,-79,-78
4730,"(0,2)",-67,-70,-71,-72,-52,-74,-76,-77,-77,-79,-70,-77,-76,-65,-79,-78
4731,"(0,2)",-67,-70,-71,-72,-52,-75,-79,-77,-77,-79,-70,-77,-76,-63,-79,-78
4732,"(0,2)",-67,-70,-71,-72,-52,-75,-78,-77,-76,-79,-70,-77,-77,-62,-79,-78
4733,"(0,2)",-67,-70,-71,-72,-52,-74,-78,-77,-77,-79,-70,-77,-77,-63,-79,-78
4734,"(0,2)",-67,-71,-71,-72,-52,-74,-78,-77,-77,-79,-70,-77,-77,-64,-79,-78
4735,"(0,2)",-67,-71,-71,-72,-52,-74,-78,-77,-77,-79,-70,-77,-77,-64,-79,-78
4736,"(0,2)",-67,-70,-70,-72,-52,-75,-78,-77,-77,-79,-70,-77,-77,-67,-79,-78
4737,"(0,2)",-67,-70,-70,-72,-52,-75,-80,-77,-77,-79,-70,-77,-77,-69,-79,-78
4738,"(0,2)",-67,-70,-71,-72,-52,-74,-79,-77,-77,-79,-70,-77,-77,-67,-79,-78
4739,"(0,2)",-67,-70,-71,-72,-52,-75,-79,-77,-76,-79,-70,-77,-76,-69,-79,-78
4740,"(0,2)",-67,-70,-71,-72,-52,-74,-79,-77,-76,-79,-70,-77,-76,-64,-79,-78
4741,"(0,2)",-67,-70,-71,-72,-52,-74,-79,-77,-76,-79,-70,-77,-76,-65,-79,-78
4742,"(0,2)",-67,-70,-71,-72,-52,-75,-78,-78,-77,-79,-70,-77,-76,-65,-79,-78
4743,"(0,2)",-67,-70,-71,-72,-52,-75,-78,-77,-77,-79,-70,-77,-77,-63,-79,-78
4744,"(0,2)",-67,-70,-71,-71,-52,-75,-78,-77,-76,-79,-76,-77,-77,-63,-79,-78
4745,"(0,2)",-67,-70,-71,-71,-52,-74,-78,-77,-77,-79,-74,-77,-76,-64,-79,-78
4746,"(0,2)",-67,-70,-71,-72,-52,-74,-78,-77,-75,-79,-73,-77,-76,-65,-79,-78
4747,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-76,-79,-72,-77,-77,-65,-79,-78
4748,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-76,-79,-72,-77,-77,-65,-79,-78
4749,"(0,2)",-67,-70,-71,-72,-52,-73,-77,-77,-77,-79,-71,-77,-77,-65,-79,-78
4750,"(0,2)",-67,-70,-71,-78,-52,-74,-77,-76,-77,-79,-71,-77,-77,-65,-79,-78
4751,"(0,2)",-67,-70,-71,-74,-52,-73,-77,-76,-77,-79,-70,-77,-77,-64,-79,-78
4752,"(0,2)",-67,-70,-71,-73,-52,-75,-77,-76,-77,-79,-70,-77,-76,-63,-79,-78
4753,"(0,2)",-67,-70,-71,-72,-52,-75,-76,-77,-76,-79,-70,-77,-76,-64,-79,-78
4754,"(0,2)",-67,-70,-71,-72,-57,-74,-77,-77,-76,-79,-70,-77,-74,-65,-79,-78
4755,"(0,2)",-67,-69,-71,-72,-54,-75,-77,-77,-76,-79,-70,-77,-75,-63,-79,-78
4756,"(0,2)",-67,-70,-71,-72,-53,-75,-77,-77,-76,-79,-70,-77,-75,-62,-79,-78
4757,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-76,-79,-70,-77,-75,-64,-79,-78
4758,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-76,-79,-70,-77,-75,-64,-79,-78
4759,"(0,2)",-67,-70,-71,-72,-52,-74,-78,-77,-76,-79,-70,-77,-77,-62,-79,-78
4760,"(0,2)",-67,-72,-71,-72,-52,-73,-78,-77,-76,-79,-70,-77,-77,-62,-79,-78
4761,"(0,2)",-67,-71,-71,-72,-52,-73,-78,-77,-76,-79,-70,-77,-79,-63,-79,-78
4762,"(0,2)",-67,-71,-71,-73,-52,-74,-77,-77,-76,-79,-70,-77,-78,-64,-79,-78
4763,"(0,2)",-67,-71,-71,-72,-52,-74,-77,-75,-76,-79,-70,-77,-78,-62,-79,-78
4764,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-76,-77,-79,-70,-77,-78,-62,-79,-78
4765,"(0,2)",-67,-71,-71,-72,-52,-76,-76,-76,-76,-79,-70,-77,-77,-64,-79,-78
4766,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-76,-77,-79,-70,-77,-77,-64,-79,-78
4767,"(0,2)",-67,-70,-71,-71,-52,-75,-77,-76,-77,-79,-70,-77,-77,-64,-79,-78
4768,"(0,2)",-67,-70,-71,-71,-52,-75,-80,-76,-77,-79,-70,-77,-77,-63,-79,-78
4769,"(0,2)",-67,-70,-71,-71,-52,-76,-78,-76,-77,-79,-70,-77,-77,-62,-79,-78
4770,"(0,2)",-67,-70,-70,-71,-52,-75,-78,-76,-76,-81,-70,-77,-77,-62,-79,-78
4771,"(0,2)",-67,-70,-70,-71,-52,-75,-78,-77,-76,-80,-70,-77,-77,-64,-79,-78
4772,"(0,2)",-67,-70,-70,-71,-52,-75,-78,-77,-77,-80,-70,-77,-77,-65,-79,-78
4773,"(0,2)",-67,-70,-70,-71,-52,-75,-78,-77,-75,-80,-70,-77,-77,-65,-79,-78
4774,"(0,2)",-67,-69,-70,-71,-52,-75,-77,-77,-75,-80,-70,-77,-76,-67,-79,-78
4775,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-78,-80,-70,-77,-77,-66,-79,-78
4776,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-78,-77,-80,-70,-77,-77,-70,-79,-78
4777,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-78,-77,-80,-70,-77,-77,-67,-79,-78
4778,"(0,2)",-67,-70,-70,-72,-52,-75,-77,-78,-76,-80,-70,-77,-77,-67,-79,-78
4779,"(0,2)",-67,-70,-70,-72,-52,-75,-77,-78,-77,-80,-70,-77,-79,-65,-79,-78
4780,"(0,2)",-67,-71,-70,-72,-52,-76,-78,-78,-77,-80,-70,-77,-77,-65,-79,-78
4781,"(0,2)",-67,-71,-70,-74,-52,-76,-78,-78,-77,-79,-70,-77,-76,-65,-79,-78
4782,"(0,2)",-67,-71,-70,-72,-52,-76,-78,-78,-77,-79,-70,-77,-76,-65,-79,-78
4783,"(0,2)",-67,-71,-70,-72,-52,-76,-78,-77,-77,-79,-70,-77,-77,-63,-81,-78
4784,"(0,2)",-67,-71,-70,-72,-52,-77,-78,-77,-78,-79,-70,-77,-78,-64,-81,-78
4785,"(0,2)",-67,-71,-70,-72,-52,-77,-78,-77,-78,-79,-70,-77,-78,-64,-82,-78
4786,"(0,2)",-67,-71,-70,-72,-52,-75,-78,-76,-78,-79,-70,-77,-82,-63,-82,-78
4787,"(0,2)",-67,-70,-71,-72,-52,-75,-78,-76,-76,-79,-70,-77,-81,-64,-82,-78
4788,"(0,2)",-67,-70,-71,-72,-52,-75,-78,-76,-76,-79,-70,-77,-80,-66,-81,-78
4789,"(0,2)",-67,-70,-71,-72,-52,-76,-78,-77,-76,-79,-70,-77,-81,-66,-81,-78
4790,"(0,2)",-67,-71,-71,-72,-52,-75,-78,-77,-76,-79,-70,-77,-80,-65,-81,-78
4791,"(0,2)",-67,-71,-71,-72,-52,-75,-78,-77,-76,-79,-70,-77,-78,-65,-81,-78
4792,"(0,2)",-67,-71,-71,-72,-60,-75,-78,-77,-75,-79,-70,-77,-78,-68,-81,-78
4793,"(0,2)",-67,-71,-71,-72,-57,-74,-78,-77,-76,-79,-70,-77,-77,-67,-81,-78
4794,"(0,2)",-67,-71,-71,-72,-55,-75,-77,-77,-76,-79,-70,-77,-77,-67,-81,-78
4795,"(0,2)",-67,-71,-71,-72,-54,-76,-77,-77,-76,-79,-70,-77,-77,-66,-80,-78
